conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
21901,1,1,1,1,12/31/1947,5,3,0,3,219,1947,Madagascar (Malagasy),Government of France,33,,MDRM,179,,1,Malagasy,2,1,3/29/1947,1,3/29/1947,1,580,4
22001,1,3,1,1,8/21/1947,1,3,0,3,220,1947,Paraguay,Government of Paraguay,24,,"Opposition coalition (Febreristas, Liberals and Communists)",722,,2,,2,3,3/7/1947,2,3/31/1947,4,150,5
22002,2,3,1,1,5/5/1954,1,4,1,3,220,1954,Paraguay,Government of Paraguay,24,,Military faction (forces of Alfredo Stroessner),723,,2,,1,3,3/7/1947,2,5/5/1954,1,150,5
22003,3,3,1,1,2/3/1989,1,4,1,3,220,1989,Paraguay,Government of Paraguay,24,,Military faction (forces of Andres Rodriguez),724,,2,,1,3,3/7/1947,2,2/3/1989,1,150,5
22101,1,3,1,0,,,,0,3,221,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1962,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1963,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,2,0,,,,0,3,221,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1979,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1980,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1981,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1982,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1983,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1984,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1985,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1986,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1987,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1988,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1989,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1990,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,0,,,,0,3,221,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,1/15/1949,1,775,3
22101,1,3,1,1,11/22/1992,1,5,0,3,221,1992,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,12/31/1948,3,1/15/1949,1,775,3
22102,2,3,1,0,,,,1,3,221,1994,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,12/31/1994,5,775,3
22102,2,3,1,1,7/13/1995,1,5,0,3,221,1995,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,12/31/1994,5,775,3
22103,3,3,1,0,,,,1,3,221,1997,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,2/23/1997,3,775,3
22103,3,3,1,1,7/14/1998,4,5,0,3,221,1998,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,2/23/1997,3,775,3
22104,4,3,2,0,,,,1,3,221,2000,Myanmar (Burma),Government of Myanmar (Burma),144,,"God's Army, KNU","181, 180",,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2001,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2002,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2003,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2004,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2005,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2006,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2007,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2008,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,1,0,,,,0,3,221,2009,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,2,0,,,,0,3,221,2010,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22104,4,3,2,1,12/31/2011,5,2,0,3,221,2011,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,1,3,12/31/1948,3,3/3/2000,1,775,3
22105,5,3,1,1,4/29/2013,1,5,1,3,221,2013,Myanmar (Burma),Government of Myanmar (Burma),144,,DKBA 5,1107,,1,Karen,1,3,12/31/1948,3,4/29/2013,1,775,3
22201,1,3,3,0,,,,0,3,222,1948,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,3,0,,,,0,3,222,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,3,0,,,,0,3,222,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,2,0,,,,0,3,222,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,2,0,,,,0,3,222,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,2,0,,,,0,3,222,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1962,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1963,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,2,0,,,,0,3,222,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF","182, 183",,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1979,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1980,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1981,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1982,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1983,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1984,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1985,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1986,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,0,,,,0,3,222,1987,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,2/29/1948,4,2/29/1948,4,775,3
22201,1,3,1,1,12/31/1988,1,6,0,3,222,1988,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,2/29/1948,4,2/29/1948,4,775,3
22202,2,3,1,0,,,,1,3,222,1990,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,2/29/1948,4,12/31/1990,5,775,3
22202,2,3,1,0,,,,0,3,222,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,2/29/1948,4,12/31/1990,5,775,3
22202,2,3,1,1,12/31/1992,5,5,0,3,222,1992,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,2/29/1948,4,12/31/1990,5,775,3
22203,3,3,1,1,12/31/1994,5,5,1,3,222,1994,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,2/29/1948,4,12/31/1994,5,775,3
22204,4,3,1,0,,,,1,3,222,2013,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,11/15/2013,1,775,3
22204,4,3,1,0,,,,0,3,222,2014,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,11/15/2013,1,775,3
22204,4,3,1,1,11/13/2015,2,5,0,3,222,2015,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,11/15/2013,1,775,3
22205,5,3,1,0,,,,1,3,222,2017,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,4/29/2017,1,775,3
22205,5,3,1,0,,,,0,3,222,2018,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,4/29/2017,1,775,3
22205,5,3,1,1,12/20/2019,2,5,0,3,222,2019,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,2/29/1948,4,4/29/2017,1,775,3
22301,1,3,2,0,,,,0,3,223,1948,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,2,0,,,,0,3,223,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,1,0,,,,0,3,223,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,1,0,,,,0,3,223,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,1,0,,,,0,3,223,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22301,1,3,1,1,11/15/1961,1,3,0,3,223,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,1/31/1948,4,1/31/1948,4,775,3
22302,2,3,2,0,,,,1,3,223,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPA, RPF","1052, 1068",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,1,0,,,,0,3,223,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,1,0,,,,0,3,223,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,1,0,,,,0,3,223,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,2,0,,,,0,3,223,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,"ALP, RPF","1048, 1068",,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22302,2,3,1,1,12/31/1978,5,5,0,3,223,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1,3,1/31/1948,4,12/31/1964,5,775,3
22303,3,3,1,1,12/29/1991,3,5,1,3,223,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1,3,1/31/1948,4,12/29/1991,3,775,3
22304,4,3,1,1,6/23/1994,1,5,1,3,223,1994,Myanmar (Burma),Government of Myanmar (Burma),144,,RSO,187,,1,Arakan,1,3,1/31/1948,4,5/15/1994,5,775,3
22305,5,3,1,0,,,,1,3,223,2016,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,1,3,1/31/1948,4,10/11/2016,1,775,3
22305,5,3,1,0,,,,0,3,223,2017,Myanmar (Burma),Government of Myanmar (Burma),144,,ARSA,6692,,1,Arakan,1,3,1/31/1948,4,10/11/2016,1,775,3
22305,5,3,1,0,,,,0,3,223,2018,Myanmar (Burma),Government of Myanmar (Burma),144,,ULA,3051,,1,Arakan,1,3,1/31/1948,4,10/11/2016,1,775,3
