id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,COORDS
SUD-2016-1-833-23,2016,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""All Africa,2016-03-15,Renewed Battles in Darfur's Jebel Marra, More Fighting Expected""",All Africa,2016-03-15,"Renewed Battles in Darfur's Jebel Marra, More Fighting Expected",SLM-AW spokesman Shamseldin Ahmed Haggar,2,Kass town,"vicinity of Turung Tawra, 15 kilometres north of Kass
southern Jebel Marra",South Darfur state,Kass district,12.5,24.283333,POINT (24.283333 12.5),148009,Sudan,625,Africa,1,1,03/12/2016 00:00:00,03/12/2016 00:00:00,0,0,0,37,37,37,37,,POINT (24.283333 12.5)
SUD-2016-1-833-24,2016,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,2,"""All Africa,2016-03-22,Darfur Rebels Claim Victory in Southwest Jebel Marra"";""All Africa,2016-03-23,Darfur Rebels Claim Victory in New 'Jebel Marra Clash'""",All Africa;All Africa,2016-03-22;2016-03-23,Darfur Rebels Claim Victory in Southwest Jebel Marra;Darfur Rebels Claim Victory in New 'Jebel Marra Clash',SLM-AW military spokesman Shamseldin Ahmed Haggar,2,Kutrum village,"area of Rari in the south-western part of Jebel Marra, 1.5 kilometres east of Kutrum",Central Darfur state,Nertiti district,12.992,24.131,POINT (24.131 12.992),148009,Sudan,625,Africa,1,1,03/19/2016 00:00:00,03/19/2016 00:00:00,0,0,0,0,0,13,0,,POINT (24.131 12.992)
SUD-2018-1-666-24,2018,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""Radio Dabanga,2018-07-22,Darfur rebels ambush govt. convoy in Jebel Marra"";""UN,2018-10-12,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General""",Radio Dabanga;UN,2018-07-22;2018-10-12,Darfur rebels ambush govt. convoy in Jebel Marra;African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General,"Waleed Abakar, SLM/A military spokesman",2,Golo town,"near Deba Nyra, north of Golo",Central Darfur state,Rokoro district,13.13228,24.28082,POINT (24.28082 13.13228),148729,Sudan,625,Africa,1,1,07/19/2018 00:00:00,07/19/2018 00:00:00,4,0,0,0,4,4,4,,POINT (24.28082 13.13228)
SUD-2007-2-139-1,2007,True,Clear,2,5303,4693,Rizeigat Abbala - Terjam,5303,5303,Rizeigat Abbala - Terjam,676,676,Rizeigat Abbala,690,690,Terjam,-1,Seventh periodic report of the United Nations High Commissioner for Human Rights on the human rights situation in the Sudan Involvement of Sudanese security personnel in attacks on the Bulbul area of South Darfur from January to March 2007 http://www.ohchr.org/english/press/docs/periodicreport7.doc,,,,witnesses,1,Mohajirya-Moraya village,Mohajijrya-Ajami (the Bulbul area of South Darfur),Southern Darfur state,Nyala district,11.883333,24.683333,POINT (24.683333 11.883333),146570,Sudan,625,Africa,1,1,01/06/2007 00:00:00,01/06/2007 00:00:00,0,18,0,0,18,18,18,,POINT (24.683333 11.883333)
SUD-2007-3-625-4,2007,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,Office of the Human Commisoner for Human Rights (2007-11-28) Final Report of the Situation of Human Rights in Darfur http://www2.ohchr.org/english/bodies/hrcouncil/docs/6session/A.HRC.6.19AEV_en.pdf,,,,,4,Northern Darfur state,Northern Darfur (Dajo village (seven kilometers east of Beleel)),Northern Darfur state,,16.0,26.0,POINT (26 16),153053,Sudan,625,Africa,1,1,09/24/2007 00:00:00,09/24/2007 00:00:00,0,0,1,0,1,1,1,,POINT (26 16)
SUD-2006-3-625-13.2,2006,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"Office of the High Commissioner for Human Rights in cooperation with the United Nations Mission in Sudan April 2006 ""Third periodic report of the United Nations High Commissioner for Human Rights on the human rights situation in the Sudan",,,,,1,Haraza town,Haraza town,Southern Darfur state,Rehed al Birdi district,11.3,24.166667,POINT (24.166667 11.3),145849,Sudan,625,Africa,1,1,03/10/2006 00:00:00,03/10/2006 00:00:00,0,0,9,0,9,9,9,,POINT (24.166667 11.3)
SUD-2006-3-625-3,2006,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"United Nations Monthly report of the Secretary-General on Darfur 21 June 2006 AND OHCHR ""Fourth Periodic Report of the United Nations High Commissioner for Human Rights on the human rights situation in Sudan, 25 July 2006",,,,,1,Karbaba town,"Karbaba town, Southern Darfur",Southern Darfur state,Sheiria district,12.683333,25.4,POINT (25.4 12.683333),148011,Sudan,625,Africa,1,1,05/06/2006 00:00:00,05/06/2006 00:00:00,0,0,0,7,7,7,7,,POINT (25.4 12.683333)
SUD-2008-1-434-9.2,2008,True,Clear,1,309,309,Sudan: Government,665,665,Government of Sudan - JEM,112,112,Government of Sudan,468,468,JEM,-1,"HRW May 2008 ""They shot at us as we fled"" http://hrw.org/reports/2008/darfur0508/darfur0508webwcover.pdf",,,,,4,Western Darfur state,Western Darfur (Korlungo),Western Darfur state,,13.0,23.0,POINT (23 13),148727,Sudan,625,Africa,2,2,02/19/2008 00:00:00,02/22/2008 00:00:00,0,0,5,0,5,5,5,,POINT (23 13)
SUD-2008-2-119-1,2008,True,Clear,2,5284,4674,Misseriya - Rizeigat Abbala,5284,5284,Misseriya - Rizeigat Abbala,1025,1025,Misseriya,676,676,Rizeigat Abbala,-1,"AFP 2008-08-21 ""Tribesmen killed in Darfur clashes"" AND BBC Monitoring Middle East 2008-08-22 ""Calm returns to two Sudanese states following tribal clashes"" AND Sudan Tribune 2008-08-23 ""Efforts underway to reconcile two Darfur tribes after bloody clashes",,,,,1,Abu Jabrah village,Abu Gabra village,Southern Darfur state,Al Deain district,11.066667,26.85,POINT (26.85 11.066667),145854,Sudan,625,Africa,1,1,08/20/2008 00:00:00,08/20/2008 00:00:00,17,38,0,12,67,67,67,,POINT (26.85 11.066667)
SUD-2015-1-833-80,2015,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""SUDO(UK),2015-01-30,CONTINUED KILLING, RAPE AND LOOTING BY THE JANJAWEED MILITIA IN DARFUR 28TH AND 29TH JAN 2015""",SUDO(UK),2015-01-30,"CONTINUED KILLING, RAPE AND LOOTING BY THE JANJAWEED MILITIA IN DARFUR 28TH AND 29TH JAN 2015",,2,Golo town,"Golo area, Garo village
Central Darfur",Central Darfur state,Rokoro district,13.13228,24.28082,POINT (24.28082 13.13228),148729,Sudan,625,Africa,1,1,01/28/2015 00:00:00,01/28/2015 00:00:00,0,0,1,1,2,2,2,,POINT (24.28082 13.13228)
SUD-1989-2-326-6,1989,True,Clear,2,5464,4854,"Beni Halba Baggara, Salamat Baggara - Fur",5464,5464,"Beni Halba Baggara, Salamat Baggara - Fur",3832,3832,"Beni Halba Baggara, Salamat Baggara",996,996,Fur,-1,"Reuters 1989-05-25 ""CHAD DENIES INVOLVEMENT IN RECENT SUDAN UNREST. AND Millard/ Burr 243-244",,,,,5,Darfur,Darfur (west),,,13.0,25.0,POINT (25 13),148731,Sudan,625,Africa,1,1,05/25/1989 00:00:00,05/25/1989 00:00:00,0,0,0,460,460,460,460,,POINT (25 13)
SUD-2005-3-1485-11,2005,True,Clear,3,630,586,Janjaweed  - Civilians,630,1053,Janjaweed  - Civilians,630,630,Janjaweed,9999,1,Civilians,-1,"The New York Times 11 November 2005 ""Violence and Refugee Numbers Grow in Sudan, U.S. Official Finds",,,,Col. Lanre Adekagun of the African Union peacekeeping,1,Sheiria town,Sheiria town,Southern Darfur state,Sheiria district,12.383333,25.616667,POINT (25.616667 12.383333),147292,Sudan,625,Africa,1,1,09/20/2005 00:00:00,09/20/2005 00:00:00,0,0,81,0,81,81,81,,POINT (25.616667 12.383333)
SUD-2005-3-1315-2,2005,False,Clear,3,468,555,JEM - Civilians,468,1022,JEM - Civilians,468,468,JEM,9999,1,Civilians,-1,Commison Ceasefire Violation Report alleged attack on Khazan Gadid on 24 March 05,,,,CFC,1,Khazan Gadid  village,Khazan Gadid village,Southern Darfur state,,12.630556,25.697778,POINT (25.697778 12.630556),148012,Sudan,625,Africa,1,1,03/24/2005 00:00:00,03/24/2005 00:00:00,0,0,0,0,0,1,0,,POINT (25.697778 12.630556)
SUD-2008-3-1485-4,2008,True,Clear,3,630,586,Janjaweed  - Civilians,630,1053,Janjaweed  - Civilians,630,630,Janjaweed,9999,1,Civilians,-1,"Reuters 2008-09-10 ""UPDATE 2-Militias kill 6 in Darfur village raid - rebels",,,,,1,Bere village,Bere village,Northern Darfur state,Kutum district,14.566667,24.733333,POINT (24.733333 14.566667),150890,Sudan,625,Africa,1,1,09/09/2008 00:00:00,09/09/2008 00:00:00,0,0,0,6,6,6,6,,POINT (24.733333 14.566667)
SUD-2007-3-625-8,2007,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"Reuters 2007-04-17 ""Rebels say Sudan troops kill 73 in Darfur attack",,,,"Ibrahim al-Helu, a commander in one rebel faction of the Sudan Liberation Army",4,Northern Darfur state,"Northern Darfur (Sires Umm al-Qura area, 11 villages in the)",Northern Darfur state,,16.0,26.0,POINT (26 16),153053,Sudan,625,Africa,1,2,04/14/2007 00:00:00,04/17/2007 00:00:00,0,0,0,0,0,33,0,,POINT (26 16)
SUD-2007-2-139-6,2007,True,Clear,2,5303,4693,Rizeigat Abbala - Terjam,5303,5303,Rizeigat Abbala - Terjam,676,676,Rizeigat Abbala,690,690,Terjam,-1,Seventh periodic report of the United Nations High Commissioner for Human Rights on the human rights situation in the Sudan Involvement of Sudanese security personnel in attacks on the Bulbul area of South Darfur from January to March 2007 http://www.ohchr.org/english/press/docs/periodicreport7.doc,,,,witnesses,2,Bulbul area,Bulbul area (Abujazo in),Southern Darfur state,Sheiria district,12.266667,25.5,POINT (25.5 12.266667),147292,Sudan,625,Africa,1,1,03/10/2007 00:00:00,03/10/2007 00:00:00,0,0,0,10,10,10,10,,POINT (25.5 12.266667)
SUD-2006-3-625-8,2006,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,-1,"Agence France Presse 2006-11-24 ""Sudan armed forces deliberately attacked Darfur civilians: UN",,,,African Union sources,2,Sirba town,Sirba town (near),Western Darfur state,Kulbus district,13.8,22.533333,POINT (22.533333 13.8),149446,Sudan,625,Africa,1,1,11/11/2006 00:00:00,11/11/2006 00:00:00,0,0,11,0,11,11,11,,POINT (22.533333 13.8)
SUD-2014-3-625-8,2014,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""All Africa,2014-03-21,Renewed Attacks On Civilians in Darfur - Activists Detained, Protester Killed [press release]""",All Africa,2014-03-21,"Renewed Attacks On Civilians in Darfur - Activists Detained, Protester Killed [press release]",relative,2,Hajer village,"Ful Um Nuwara, west of Hijier
South Darfur",South Darfur state,Nyala district,11.883333,24.95,POINT (24.95 11.883333),146570,Sudan,625,Africa,1,1,02/28/2014 00:00:00,02/28/2014 00:00:00,0,0,3,0,3,3,3,,POINT (24.95 11.883333)
SUD-2014-3-625-40,2014,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""Agence France Presse,2014-03-24,Gunmen attack, burn displaced camp in Darfur: UNAMID""",Agence France Presse,2014-03-24,"Gunmen attack, burn displaced camp in Darfur: UNAMID",The African Union-United Nations Mission in Darfur (UNAMID) peacekeepers,1,Khor Abeche village,"Khor Abeche camp in South Darfur
about 75 kilometres (47 miles) northeast of Nyala, the capital of South Darfur",East Darfur state,Sheiria district,12.64626,25.264147,POINT (25.264147 12.64626),148011,Sudan,625,Africa,1,1,03/22/2014 00:00:00,03/22/2014 00:00:00,0,0,1,0,1,1,1,,POINT (25.264147 12.64626)
SUD-2015-3-625-62,2015,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""SUDO(UK),2015-01-30,CONTINUED KILLING, RAPE AND LOOTING BY THE JANJAWEED MILITIA IN DARFUR 28TH AND 29TH JAN 2015""",SUDO(UK),2015-01-30,"CONTINUED KILLING, RAPE AND LOOTING BY THE JANJAWEED MILITIA IN DARFUR 28TH AND 29TH JAN 2015",,5,East Jebel Marra area,"villages of Dorey, Dirba and Gorong
Jabbal Marra",,,13.166667,24.36667,POINT (24.36667 13.166667),148729,Sudan,625,Africa,1,1,01/28/2015 00:00:00,01/28/2015 00:00:00,0,0,2,0,2,2,2,,POINT (24.36667 13.166667)
SUD-2008-3-1315-1,2008,False,Clear,3,468,555,JEM - Civilians,468,1022,JEM - Civilians,468,468,JEM,9999,1,Civilians,-1,"HRW May 2008 ""They shot at us as we fled"" http://hrw.org/reports/2008/darfur0508/darfur0508webwcover.pdf",,,,,4,Western Darfur state,Western Darfur (Saraf Jidad),Western Darfur state,,13.0,23.0,POINT (23 13),148727,Sudan,625,Africa,1,1,01/07/2008 00:00:00,01/07/2008 00:00:00,0,0,3,0,3,3,3,,POINT (23 13)
SUD-2007-1-631-3,2007,False,Clear,1,309,309,Sudan: Government,668,668,Government of Sudan - SLM/A - MM,112,112,Government of Sudan,471,471,SLM/A - MM,-1,"Reuters 2007-10-03 ""Eight die in Darfur shoot-out",,,,,1,Nyala town,Nyala town,Southern Darfur state,Nyala district,12.05,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,10/02/2007 00:00:00,10/02/2007 00:00:00,0,0,0,8,8,8,8,,POINT (24.883333 12.05)
SUD-2005-2-92-2,2005,True,Clear,2,5259,4649,Janjaweed  - SLM/A,5259,5259,Janjaweed  - SLM/A,630,630,Janjaweed,469,469,SLM/A,-1,"AP 2005-02-03 ""Sudan's Darfur Rebels Kill Janjaweed Leader's Nephew - UN"" AND Report of the Secretary-General on the Sudan pursuant to paragraphs 6, 13 and 16 of Security Council resolution 1556 (2004), paragraph 15 of resolution 1564 (2004) and paragraph 17 of resolution 1574 (2004) 2005-03-04 http://daccessdds.un.org/doc/UNDOC/GEN/N05/255/78/PDF/N0525578.pdf?OpenElement",,,,UN report,4,Northern Darfur state,Northern Darfur,Northern Darfur state,,16.0,26.0,POINT (26 16),153053,Sudan,625,Africa,1,1,02/02/2005 00:00:00,02/02/2005 00:00:00,0,6,0,0,6,6,6,,POINT (26 16)
SUD-2005-3-1485-16,2005,True,Clear,3,630,586,Janjaweed  - Civilians,630,1053,Janjaweed  - Civilians,630,630,Janjaweed,9999,1,Civilians,-1,Monthly report of the Secretary-General on Darfur 16 November 2005 http://daccessdds.un.org/doc/UNDOC/GEN/N05/602/08/PDF/N0560208.pdf?OpenElement AND Monthly report of the Secretary-General on Darfur 23 December 2005 http://daccessdds.un.org/doc/UNDOC/GEN/N05/648/57/PDF/N0564857.pdf?OpenElement AND UN Final Report of the Panel of Experts established pursuant to paragraph 3 of resolution 1591 (2005) Concerning The Sudan,,,,human rights fact-finding mission,4,Southern Darfur state,Southern Darfur (Tama),Southern Darfur state,,11.0,25.0,POINT (25 11),145851,Sudan,625,Africa,1,1,10/23/2005 00:00:00,10/23/2005 00:00:00,0,0,38,0,38,38,38,,POINT (25 11)
SUD-2008-1-433-1.2,2008,True,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,-1,"HRW May 2008 ""They shot at us as we fled"" http://hrw.org/reports/2008/darfur0508/darfur0508webwcover.pdf",,,,,4,Western Darfur state,Western Darfur (Korlungo),Western Darfur state,,13.0,23.0,POINT (23 13),148727,Sudan,625,Africa,2,2,02/19/2008 00:00:00,02/22/2008 00:00:00,0,0,5,0,5,5,5,,POINT (23 13)
SUD-2014-3-625-41,2014,True,Clear,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,1,"""Agence France Presse,2014-03-24,Gunmen attack, burn displaced camp in Darfur: UNAMID""",Agence France Presse,2014-03-24,"Gunmen attack, burn displaced camp in Darfur: UNAMID",UNAMID,1,Korma town,"UNAMID's base in Korma, North Darfur
nearby Kobe town 
Korma is about 70 kilometres northwest of El Fasher,",North Darfur state,El Fasher district,13.85304,24.75276,POINT (24.75276 13.85304),149450,Sudan,625,Africa,1,1,03/22/2014 00:00:00,03/22/2014 00:00:00,0,0,0,1,1,1,1,,POINT (24.75276 13.85304)
SUD-2014-1-833-23,2014,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""All Africa,2014-03-24,Bombardments On Areas in Mellit, North Darfur, Kill At Least Five""",All Africa,2014-03-24,"Bombardments On Areas in Mellit, North Darfur, Kill At Least Five",a villager,3,Mellit district,"Dara Kharif and Nagat in the area of Malawi, 
west of Mellit town,
Mellit locality, North Darfur",North Darfur state,Mellit district,14.36978,25.7547,POINT (25.7547 14.36978),150172,Sudan,625,Africa,1,1,03/20/2014 00:00:00,03/20/2014 00:00:00,0,0,3,0,3,3,3,,POINT (25.7547 14.36978)
SUD-2014-1-833-24.1,2014,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,1,"""All Africa,2014-03-24,Bombardments On Areas in Mellit, North Darfur, Kill At Least Five""",All Africa,2014-03-24,"Bombardments On Areas in Mellit, North Darfur, Kill At Least Five",a villager,1,Um Sidir village,"Um Sidir
Mellit locality, North Darfur",North Darfur state,Kutum district,14.416666,25.15,POINT (25.15 14.416666),150171,Sudan,625,Africa,1,1,03/21/2014 00:00:00,03/21/2014 00:00:00,0,0,1,0,1,1,1,,POINT (25.15 14.416666)
SUD-2014-1-14150-8,2014,True,Clear,1,309,309,Sudan: Government,14150,14150,Government of Sudan - Darfur Joint Resistance Forces,112,112,Government of Sudan,5866,5866,Darfur Joint Resistance Forces,2,"""Associated Press Newswires,2014-03-25,Sudan says 151 rebels slain in Darfur fighting"";""All Africa,2014-03-25,Dozens Die in North Darfur Battles""",Associated Press Newswires;All Africa,2014-03-25;2014-03-25,Sudan says 151 rebels slain in Darfur fighting;Dozens Die in North Darfur Battles,militia commander Abbas Abdel-Aziz,2,Baashim/Tina village,"area of Donki Baashim, Kutum locality in North Darfur 
Khor Baashim",North Darfur state,Kutum district,14.616666,25.183333,POINT (25.183333 14.616666),150891,Sudan,625,Africa,1,1,03/24/2014 00:00:00,03/24/2014 00:00:00,0,0,0,0,0,151,0,,POINT (25.183333 14.616666)
SUD-2014-1-14150-9,2014,True,Clear,1,309,309,Sudan: Government,14150,14150,Government of Sudan - Darfur Joint Resistance Forces,112,112,Government of Sudan,5866,5866,Darfur Joint Resistance Forces,1,"""All Africa,2014-03-25,Dozens Die in North Darfur Battles""",All Africa,2014-03-25,Dozens Die in North Darfur Battles,"Adam Saleh Abakar, the spokesman for the SLM-MM",2,Baashim/Tina village,area of Donki Baashim in Kutum locality,North Darfur state,Kutum district,14.616666,25.183333,POINT (25.183333 14.616666),150891,Sudan,625,Africa,1,1,03/23/2014 00:00:00,03/23/2014 00:00:00,0,0,0,0,0,61,0,,POINT (25.183333 14.616666)
SUD-2015-1-833-31.2,2015,True,Clear,1,309,309,Sudan: Government,11988,11988,Government of Sudan - SRF,112,112,Government of Sudan,1162,1162,SRF,2,"""All Africa,2015-06-16,'Villages Shelled, Sudan Forces Killed in Central Darfur' - Rebels"";""Radio Dabanga,2015-06-16,Sudan regains control of Rokoro at the cost of civilian lives""",All Africa;Radio Dabanga,2015-06-16;2015-06-16,"'Villages Shelled, Sudan Forces Killed in Central Darfur' - Rebels;Sudan regains control of Rokoro at the cost of civilian lives",spokesman for the SLM-AW,1,Dalo village,"at Dalo area, north of Fanga, and Dar El Aman, north of Rokoro, Central Darfur
centre of East Jebel Marra nearby the rebels' military base in Ruvata",Central Darfur state,Rokoro district,13.255745,24.4386,POINT (24.4386 13.255745),148729,Sudan,625,Africa,1,1,06/15/2015 00:00:00,06/15/2015 00:00:00,0,0,0,6,6,10,6,,POINT (24.4386 13.255745)
